Table Names,F1-1,category,title,writer,date,hit,url,recommend,pdf_title,download
pdf테이블.csv,260,부동산,서울지역 전출입세대의 특성과 주택시장지표 활용,김태환,2018-11-07,3721,/kbresearch/vitamin/reportView.do?vitaminId=1003728,"['주택 임대차 계약 후 필수 코스 전월세신고제', '주택인 듯 주택 아닌 주택 같은 오피스텔', '집값이 오르면 소비도 늘어날까?']",KB지식비타민_20181107_서울지역 전출입세대의 특성과 주택시장지표 활용.pdf,다운완료
pdf테이블.csv,261,산업분석,세계 최초로 수소에너지 사회를 추진하는 일본,채희근,2018-11-01,2645,/kbresearch/vitamin/reportView.do?vitaminId=1003725,"['인공지능 시대 새로운 성장 동력 HBM(고대역폭메모리)', '발전기 없는 발전소, 가상발전소(VPP)', '해상풍력, 풍력발전의 새로운 도전']",KB지식비타민_세계 최초로 수소에너지 사회를 추진하는 일본_20181101.pdf,다운완료
pdf테이블.csv,262,마케팅,고객관리 진화와 고객여정지도(Customer Journey Map),오현정,2018-10-30,7589,/kbresearch/vitamin/reportView.do?vitaminId=1003724,"['일 잘하는 소비자, 팬슈머에 응답하라', '할매니얼들 윤며들다! : MZ세대를 감동시키는 디지털 어른들', '펫테크, 기술로 반려동물을 널리 이롭게 하다']",KB지식비타민_고객관리 진화와 고객여정지도.pdf,다운완료
pdf테이블.csv,263,부동산,청년 1인가구의 주거 환경과 새로운 주거유형,김지훈,2018-10-17,5379,/kbresearch/vitamin/reportView.do?vitaminId=1003723,"['주택 임대차 계약 후 필수 코스 전월세신고제', '주택인 듯 주택 아닌 주택 같은 오피스텔', '집값이 오르면 소비도 늘어날까?']",KB지식비타민(18-81호)_청년 1인가구의 주거환경과 새로운 주거유형.pdf,다운완료
pdf테이블.csv,264,마케팅,인플루언서 마케팅과 SNS커머스의 성장,서정주,2018-10-10,6478,/kbresearch/vitamin/reportView.do?vitaminId=1003722,"['일 잘하는 소비자, 팬슈머에 응답하라', '할매니얼들 윤며들다! : MZ세대를 감동시키는 디지털 어른들', '펫테크, 기술로 반려동물을 널리 이롭게 하다']",KB지식비타민(18-79)_20181010_인플루언서 마케팅과 SNS커머스의 성장.pdf,다운완료
pdf테이블.csv,265,해외경제,중국 기업부채 문제와 회사채 디폴트,이정진,2018-09-27,2564,/kbresearch/vitamin/reportView.do?vitaminId=1003721,"['중국 그린본드 시장 현황과 향후 전망', '100년 기업 육성을 위한 일본 정부와 은행들의 노력', '중국, 한국과의 FTA를 통해 내다본 캄보디아의 앞날']",KB지식비타민(18-75)_중국 기업부채 문제와 회사채 디폴트_.pdf,다운완료
pdf테이블.csv,266,경영환경,"즉위 600년, 세종의 HR 전략과 지혜",최지현,2018-09-19,3777,/kbresearch/vitamin/reportView.do?vitaminId=1003702,"['여성의 건강과 삶의 질을 높이는 기술, 펨테크', '금융, 범죄로부터 국민을 보호하라', '성과를 만드는 팀의 비밀, 심리적 안전감']",KB지식비타민(18-74)_즉위 600년 세종의 HR 전략과 지혜(최지현).pdf,다운완료
pdf테이블.csv,267,산업분석,외부환경에 따라 모양이 변하는 4D 프린팅,심경석,2018-09-10,2306,/kbresearch/vitamin/reportView.do?vitaminId=1003715,"['인공지능 시대 새로운 성장 동력 HBM(고대역폭메모리)', '발전기 없는 발전소, 가상발전소(VPP)', '해상풍력, 풍력발전의 새로운 도전']",KB지식비타민(08-71)_20180910_외부환경에 따라 모양이 변하는 4D 프린팅_Rev_f.pdf,다운완료
pdf테이블.csv,268,해외경제,일본 중고용품 시장의 온라인화와 사업 다각화,한보화,2018-09-05,2402,/kbresearch/vitamin/reportView.do?vitaminId=1003729,"['중국 그린본드 시장 현황과 향후 전망', '100년 기업 육성을 위한 일본 정부와 은행들의 노력', '중국, 한국과의 FTA를 통해 내다본 캄보디아의 앞날']",일본 중고용품 시장의 온라인화와 사업 다각화_KB지식비타민_20180905[최종].pdf,다운완료
pdf테이블.csv,269,경영환경,기업용 협업 메신저 ‘Slack’의 성장과 경쟁 동향,강서진,2018-09-03,3206,/kbresearch/vitamin/reportView.do?vitaminId=1003712,"['여성의 건강과 삶의 질을 높이는 기술, 펨테크', '금융, 범죄로부터 국민을 보호하라', '성과를 만드는 팀의 비밀, 심리적 안전감']",KB지식비타민(18-69)_20180903_기업용 협업 메신저 Slack의 성장과 경쟁 동향_최종.pdf,다운완료
pdf테이블.csv,270,부동산,현실로 다가온 3D프린팅 주택,서동한,2018-08-29,2663,/kbresearch/vitamin/reportView.do?vitaminId=1003711,"['주택 임대차 계약 후 필수 코스 전월세신고제', '주택인 듯 주택 아닌 주택 같은 오피스텔', '집값이 오르면 소비도 늘어날까?']",KB지식비타민(18-68)_180829현실로 다가온 3D프린팅주택.pdf,다운완료
pdf테이블.csv,271,경영환경,탄소배출권 시장과 블록체인 기술,김예구,2018-08-27,4132,/kbresearch/vitamin/reportView.do?vitaminId=1003713,"['여성의 건강과 삶의 질을 높이는 기술, 펨테크', '금융, 범죄로부터 국민을 보호하라', '성과를 만드는 팀의 비밀, 심리적 안전감']",KB지식비타민(18-67) 탄소배출권 시장과 블록체인 기술.pdf,다운완료
pdf테이블.csv,272,자본시장,이슬람보험 ‘타카풀(Takaful)’의 이해,김도연,2018-08-20,2880,/kbresearch/vitamin/reportView.do?vitaminId=1003707,"['팬데믹 이후 사이버 위험과 국내 사이버 보험상품의 이해', '위기의 국민연금', '알리바바그룹 「상호보(相互?)」의 구조와 의미']",KB지식비타민(18-65) 이슬람보험 타카풀(Takaful)의 이해.pdf,다운완료
pdf테이블.csv,273,해외경제,창업국가 이스라엘의 핀테크 산업 현항,김회민,2018-08-16,2731,/kbresearch/vitamin/reportView.do?vitaminId=1003708,"['중국 그린본드 시장 현황과 향후 전망', '100년 기업 육성을 위한 일본 정부와 은행들의 노력', '중국, 한국과의 FTA를 통해 내다본 캄보디아의 앞날']",KB지식비타민(18-64) 창업국가 이스라엘의 핀테크 산업 현황_v2.pdf,다운완료
pdf테이블.csv,274,부동산,북한 주택 제도의 이해와 최근의 변화,김태환,2018-08-13,4342,/kbresearch/vitamin/reportView.do?vitaminId=1003709,"['주택 임대차 계약 후 필수 코스 전월세신고제', '주택인 듯 주택 아닌 주택 같은 오피스텔', '집값이 오르면 소비도 늘어날까?']",KB지식비타민_20180813_북한주택제도의 이해와 최근의 변화.pdf,다운완료
pdf테이블.csv,275,부동산,이커머스 시대에 대응하는 부동산시장의 변화,손은경,2018-08-08,2984,/kbresearch/vitamin/reportView.do?vitaminId=1003706,"['주택 임대차 계약 후 필수 코스 전월세신고제', '주택인 듯 주택 아닌 주택 같은 오피스텔', '집값이 오르면 소비도 늘어날까?']",KB지식비타민_20180808_이커머스 시대에 대응하는 부동산시장 변화.pdf,다운완료
pdf테이블.csv,276,산업분석,차세대 사업 변신을 준비하는 보쉬와 덴소,채희근,2018-08-06,2612,/kbresearch/vitamin/reportView.do?vitaminId=1003710,"['인공지능 시대 새로운 성장 동력 HBM(고대역폭메모리)', '발전기 없는 발전소, 가상발전소(VPP)', '해상풍력, 풍력발전의 새로운 도전']",KB지식비타민(18-61)_20180806_차세대 사업 변신을 준비하는 보쉬와 덴소(채희근).pdf,다운완료
pdf테이블.csv,277,경영환경,"텔레메틱스(Telematics)와 결합, 진화한 자동차보험",박민하,2018-07-30,4240,/kbresearch/vitamin/reportView.do?vitaminId=1003697,"['여성의 건강과 삶의 질을 높이는 기술, 펨테크', '금융, 범죄로부터 국민을 보호하라', '성과를 만드는 팀의 비밀, 심리적 안전감']",KB지식비타민(18-59) 텔레메틱스와 결합 /진화한 자동차보험.pdf,다운완료
pdf테이블.csv,278,경영환경,"불확실성 시대의 선택전략, 리얼옵션(Real Option)",정인,2018-07-25,5230,/kbresearch/vitamin/reportView.do?vitaminId=1003696,"['여성의 건강과 삶의 질을 높이는 기술, 펨테크', '금융, 범죄로부터 국민을 보호하라', '성과를 만드는 팀의 비밀, 심리적 안전감']",KB지식비타민(18-58) 불확실성 시대의 선택전략 / 리얼옵션.pdf,다운완료
pdf테이블.csv,288,산업분석,"최근 여행 트렌드 변화의 핵심 주자, ‘아웃도어 캠핑’",오현정,2018-07-23,9391,/kbresearch/vitamin/reportView.do?vitaminId=1003695,"['인공지능 시대 새로운 성장 동력 HBM(고대역폭메모리)', '발전기 없는 발전소, 가상발전소(VPP)', '해상풍력, 풍력발전의 새로운 도전']",KB지식비타민_최근 여행 트렌드 변화의 핵심주자 아웃도어 캠핑.pdf,다운완료
pdf테이블.csv,289,경영환경,돈 버는 SNS ‘스팀잇(Steemit)’의 현황과 한계,김지훈,2018-07-16,6841,/kbresearch/vitamin/reportView.do?vitaminId=1003693,"['여성의 건강과 삶의 질을 높이는 기술, 펨테크', '금융, 범죄로부터 국민을 보호하라', '성과를 만드는 팀의 비밀, 심리적 안전감']",KB지식비타민(18-55)_돈 버는 SNS 스팀잇의 현황과 한계.pdf,다운완료
pdf테이블.csv,290,마케팅,키즈 디지털 콘텐츠 산업과 금융서비스 사례,서정주,2018-07-11,5158,/kbresearch/vitamin/reportView.do?vitaminId=1003692,"['일 잘하는 소비자, 팬슈머에 응답하라', '할매니얼들 윤며들다! : MZ세대를 감동시키는 디지털 어른들', '펫테크, 기술로 반려동물을 널리 이롭게 하다']",KB지식비타민(18-54)_20180711_키즈 디지털 콘텐츠 산업과 금융서비스 사례(서정주).pdf,다운완료
pdf테이블.csv,291,마케팅,소셜네트워크서비스로 날개를 단 한국의 ‘플리마켓’,이택수,2018-07-09,4000,/kbresearch/vitamin/reportView.do?vitaminId=1003688,"['일 잘하는 소비자, 팬슈머에 응답하라', '할매니얼들 윤며들다! : MZ세대를 감동시키는 디지털 어른들', '펫테크, 기술로 반려동물을 널리 이롭게 하다']",KB지식비타민_소셜네트워크서비스로 날개를 단 한국의 플리마켓_a.pdf,다운완료
pdf테이블.csv,292,산업분석,본업에 충실한 로봇장인 화낙,장경석,2018-07-04,3078,/kbresearch/vitamin/reportView.do?vitaminId=1003687,"['인공지능 시대 새로운 성장 동력 HBM(고대역폭메모리)', '발전기 없는 발전소, 가상발전소(VPP)', '해상풍력, 풍력발전의 새로운 도전']",KB지식비타민_20180704_화낙_장경석(최종).pdf,다운완료
pdf테이블.csv,293,경영환경,2018 ATD ICE로 보는 인재개발 글로벌 트렌드,최지현,2018-06-27,3389,/kbresearch/vitamin/reportView.do?vitaminId=1003685,"['여성의 건강과 삶의 질을 높이는 기술, 펨테크', '금융, 범죄로부터 국민을 보호하라', '성과를 만드는 팀의 비밀, 심리적 안전감']",KB지식비타민(18-50)_2018 ATD ICE로 보는 인재개발 글로벌 트렌드(최지현).pdf,다운완료
pdf테이블.csv,294,해외경제,중국 자산관리상품 감독관리 강화 내용과 영향,이정진,2018-06-25,2192,/kbresearch/vitamin/reportView.do?vitaminId=1003686,"['중국 그린본드 시장 현황과 향후 전망', '100년 기업 육성을 위한 일본 정부와 은행들의 노력', '중국, 한국과의 FTA를 통해 내다본 캄보디아의 앞날']",KB지식비타민(18-49)_중국 자산관리상품 감독관리 강화의 내용 및 영향.pdf,다운완료
pdf테이블.csv,295,산업분석,홀로그램의 진화와 산업동향,심경석,2018-06-20,3232,/kbresearch/vitamin/reportView.do?vitaminId=1003683,"['인공지능 시대 새로운 성장 동력 HBM(고대역폭메모리)', '발전기 없는 발전소, 가상발전소(VPP)', '해상풍력, 풍력발전의 새로운 도전']",KB지식비타민_20180620_홀로그램의 진화와 산업동향_Rev.pdf,다운완료
pdf테이블.csv,296,경영환경,보험 모아보기 서비스의 성장과 영향,정영권,2018-06-18,3450,/kbresearch/vitamin/reportView.do?vitaminId=1003681,"['여성의 건강과 삶의 질을 높이는 기술, 펨테크', '금융, 범죄로부터 국민을 보호하라', '성과를 만드는 팀의 비밀, 심리적 안전감']",지식비타민_보험 모아보기 서비스의 성장과 영향_최종.pdf,다운완료
pdf테이블.csv,297,해외경제,일본 시중은행의 디지털 통화 개발 현황 및 의의,한보화,2018-06-14,3520,/kbresearch/vitamin/reportView.do?vitaminId=1003670,"['중국 그린본드 시장 현황과 향후 전망', '100년 기업 육성을 위한 일본 정부와 은행들의 노력', '중국, 한국과의 FTA를 통해 내다본 캄보디아의 앞날']",일본 시중은행의 디지털 통화 개발 현황 및 의의_KB지식비타민_20180614[최종].pdf,다운완료
pdf테이블.csv,298,해외경제,중국의 유럽기업 인수와 의미: KUKA 사례,김동우,2018-06-04,2804,/kbresearch/vitamin/reportView.do?vitaminId=1003678,"['중국 그린본드 시장 현황과 향후 전망', '100년 기업 육성을 위한 일본 정부와 은행들의 노력', '중국, 한국과의 FTA를 통해 내다본 캄보디아의 앞날']",KB지식비타민_20180604_중국의 유럽기업 인수와 의미 / KUKA 사례_1317203319.pdf,다운완료
pdf테이블.csv,299,경영환경,인공지능 알고리즘의 발전 방향과 금융산업 적용,김예구,2018-05-28,6176,/kbresearch/vitamin/reportView.do?vitaminId=1003682,"['여성의 건강과 삶의 질을 높이는 기술, 펨테크', '금융, 범죄로부터 국민을 보호하라', '성과를 만드는 팀의 비밀, 심리적 안전감']",KB지식비타민(18-41) 인공지능 알고리즘의 발전 방향과 금융산업 적용.pdf,다운완료
pdf테이블.csv,300,경영환경,상업용 드론시장의 성장과 보험의 역할,김도연,2018-05-21,3504,/kbresearch/vitamin/reportView.do?vitaminId=1003671,"['여성의 건강과 삶의 질을 높이는 기술, 펨테크', '금융, 범죄로부터 국민을 보호하라', '성과를 만드는 팀의 비밀, 심리적 안전감']",KB지식비타민(18-39) 상업용 드론시장의 성장과 보험의 역할.pdf,다운완료
pdf테이블.csv,301,부동산,인테리어시장의 성장과 미래,김태환,2018-05-16,5650,/kbresearch/vitamin/reportView.do?vitaminId=1003677,"['주택 임대차 계약 후 필수 코스 전월세신고제', '주택인 듯 주택 아닌 주택 같은 오피스텔', '집값이 오르면 소비도 늘어날까?']",KB지식비타민_20180509_인테리어시장의 성장과 미래.pdf,다운완료
pdf테이블.csv,302,산업분석,자동차와 모빌리티 산업에도 활용되는 블록체인 기술,채희근,2018-05-09,5366,/kbresearch/vitamin/reportView.do?vitaminId=1003669,"['인공지능 시대 새로운 성장 동력 HBM(고대역폭메모리)', '발전기 없는 발전소, 가상발전소(VPP)', '해상풍력, 풍력발전의 새로운 도전']",KB지식비타민_2018년36호_자동차와 모빌리티 산업에도 활용되는 블록체인 기술_20180509.pdf,다운완료
pdf테이블.csv,303,마케팅,간편송금에서 금융플랫폼으로 진화한 토스,오현정,2018-05-02,8839,/kbresearch/vitamin/reportView.do?vitaminId=1003668,"['일 잘하는 소비자, 팬슈머에 응답하라', '할매니얼들 윤며들다! : MZ세대를 감동시키는 디지털 어른들', '펫테크, 기술로 반려동물을 널리 이롭게 하다']",KB지식비타민_간편송금에서 금융플랫폼으로 진화한 토스.pdf,다운완료
pdf테이블.csv,304,부동산,헨리 조지 토지이론과 국내 토지공개념 제도,김진성,2018-04-30,4657,/kbresearch/vitamin/reportView.do?vitaminId=1003664,"['주택 임대차 계약 후 필수 코스 전월세신고제', '주택인 듯 주택 아닌 주택 같은 오피스텔', '집값이 오르면 소비도 늘어날까?']",KB지식비타민(18-33)_20180430_헨리 조지 토지이론과 국내 토지공개념제도.pdf,다운완료
pdf테이블.csv,305,부동산,"국토균형개발의 핵심과제, 「혁신도시 시즌2」",김지훈,2018-04-25,3882,/kbresearch/vitamin/reportView.do?vitaminId=1003662,"['주택 임대차 계약 후 필수 코스 전월세신고제', '주택인 듯 주택 아닌 주택 같은 오피스텔', '집값이 오르면 소비도 늘어날까?']",KB지식비타민(18-31)_국토균형개발의 핵심과제 /「혁신도시 시즌2」.pdf,다운완료
pdf테이블.csv,306,마케팅,1인 미디어로 시작하는 Meconomy의 진화,서정주,2018-04-18,7558,/kbresearch/vitamin/reportView.do?vitaminId=1003661,"['일 잘하는 소비자, 팬슈머에 응답하라', '할매니얼들 윤며들다! : MZ세대를 감동시키는 디지털 어른들', '펫테크, 기술로 반려동물을 널리 이롭게 하다']",KB지식비타민(18-30)_1인 미디어로 시작하는 Meconomy의 진화(서정주).pdf,다운완료
pdf테이블.csv,307,산업분석,가정용 게임기 ‘스위치’ 성공과 닌텐도의 재기	,이택수,2018-04-16,3454,/kbresearch/vitamin/reportView.do?vitaminId=1003660,"['인공지능 시대 새로운 성장 동력 HBM(고대역폭메모리)', '발전기 없는 발전소, 가상발전소(VPP)', '해상풍력, 풍력발전의 새로운 도전']",KB지식비타민_스위치 열풍과 닌텐도의 재기_a.pdf,다운완료
pdf테이블.csv,308,산업분석,기본에 바탕을 둔 레고의 혁신,장경석,2018-04-11,3138,/kbresearch/vitamin/reportView.do?vitaminId=1003657,"['인공지능 시대 새로운 성장 동력 HBM(고대역폭메모리)', '발전기 없는 발전소, 가상발전소(VPP)', '해상풍력, 풍력발전의 새로운 도전']",KB지식비타민(18-28)_기본을 바탕으로 한 레고의 혁신(장경석)_2018-0404.pdf,다운완료
pdf테이블.csv,309,경영환경,"4차 산업혁명 시대, HR 패러다임의 전환",최지현,2018-04-04,8811,/kbresearch/vitamin/reportView.do?vitaminId=1003653,"['여성의 건강과 삶의 질을 높이는 기술, 펨테크', '금융, 범죄로부터 국민을 보호하라', '성과를 만드는 팀의 비밀, 심리적 안전감']",KB지식비타민(18-26)_ 4차 산업혁명 시대 / HR 패러다임의 전환(최지현).pdf,다운완료
pdf테이블.csv,310,해외경제,중국 국유기업 개혁에 대한 이해,이정진,2018-04-02,3001,/kbresearch/vitamin/reportView.do?vitaminId=1003655,"['중국 그린본드 시장 현황과 향후 전망', '100년 기업 육성을 위한 일본 정부와 은행들의 노력', '중국, 한국과의 FTA를 통해 내다본 캄보디아의 앞날']",KB지식비타민(18-25)_중국 국유기업 개혁에 대한 이해(이정진)_.pdf,다운완료
pdf테이블.csv,311,산업분석,전선 없이 무선으로 전기를 이용한다 - 무선전력전송,심경석,2018-03-28,3998,/kbresearch/vitamin/reportView.do?vitaminId=1003652,"['인공지능 시대 새로운 성장 동력 HBM(고대역폭메모리)', '발전기 없는 발전소, 가상발전소(VPP)', '해상풍력, 풍력발전의 새로운 도전']",KB지식비타민_20180327_전선없이 전기를 이용한다_무선전력전송_Rev01_f.pdf,다운완료
pdf테이블.csv,312,거시/경제,달러 기축통화의 역사와 페트로위안의 도전,이승훈,2018-03-21,5565,/kbresearch/vitamin/reportView.do?vitaminId=1003647,"['코로나19 이후 주요국 고용과 경기회복 경로', '구매관리자지수의 이해와 활용 - 미국, 유럽, 중국의 예를 중심으로', '코로나19 이후 한국경제의 양극화 심화와 과제']",KB지식비타민_20180321_달러 기축통화의 역사와 페트로위안의 도전.pdf,다운완료
pdf테이블.csv,313,경영환경,종합 운송플랫폼을 꿈꾸는 우버(Uber)의 구상과 과제,강서진,2018-03-14,4091,/kbresearch/vitamin/reportView.do?vitaminId=1003651,"['여성의 건강과 삶의 질을 높이는 기술, 펨테크', '금융, 범죄로부터 국민을 보호하라', '성과를 만드는 팀의 비밀, 심리적 안전감']",KB지식비타민_20180314_종합 운송플랫폼을 꿈꾸는 우버의 구상과 과제_최종.pdf,다운완료
pdf테이블.csv,314,산업분석,"소규모 태양광발전, 정책 변화와 투자 가능성",김동우,2018-03-07,1976,/kbresearch/vitamin/reportView.do?vitaminId=1003672,"['인공지능 시대 새로운 성장 동력 HBM(고대역폭메모리)', '발전기 없는 발전소, 가상발전소(VPP)', '해상풍력, 풍력발전의 새로운 도전']",KB지식비타민_20180307_소규모 태양광발전 / 정책 변화와 투자 가능성.수정본.pdf,다운완료
pdf테이블.csv,315,마케팅,「방탄소년단(BTS)」 사례를 통해 본 디지털 시대의 브랜드 커뮤니케이션,김예구,2018-03-05,6701,/kbresearch/vitamin/reportView.do?vitaminId=1003654,"['일 잘하는 소비자, 팬슈머에 응답하라', '할매니얼들 윤며들다! : MZ세대를 감동시키는 디지털 어른들', '펫테크, 기술로 반려동물을 널리 이롭게 하다']",KB지식비타민_20180305_방탄소년단(BTS) 사례를 통해 본 디지털 시대의 브랜드 커뮤니케이션.pdf,다운완료
pdf테이블.csv,316,경영환경,스마트시티의 확산과 보험의 미래,김도연,2018-02-28,3760,/kbresearch/vitamin/reportView.do?vitaminId=1003650,"['여성의 건강과 삶의 질을 높이는 기술, 펨테크', '금융, 범죄로부터 국민을 보호하라', '성과를 만드는 팀의 비밀, 심리적 안전감']",KB지식비타민_20180228_스마트시티의 확산과 보험의 미래.pdf,다운완료
pdf테이블.csv,317,부동산,"버려진 공간의 재발견, 공간 업사이클링(up-cycling)","김태환, 손연서",2018-02-26,5540,/kbresearch/vitamin/reportView.do?vitaminId=1003645,"['주택 임대차 계약 후 필수 코스 전월세신고제', '주택인 듯 주택 아닌 주택 같은 오피스텔', '집값이 오르면 소비도 늘어날까?']",KB지식비타민_20180219_버려진 공간의 재발견 공간 업사이클링.pdf,다운완료
pdf테이블.csv,318,경영환경,VR/AR 기술을 활용한 차세대 금융서비스 사례,김회민,2018-02-21,4099,/kbresearch/vitamin/reportView.do?vitaminId=1003676,"['여성의 건강과 삶의 질을 높이는 기술, 펨테크', '금융, 범죄로부터 국민을 보호하라', '성과를 만드는 팀의 비밀, 심리적 안전감']",KB지식비타민_20180221_VR AR 기술을 활용한 차세대 금융서비스 사례_최종.pdf,다운완료
pdf테이블.csv,319,경영환경,프롭테크(PropTech)로 진화하는 부동산 서비스,박성수,2018-02-19,11303,/kbresearch/vitamin/reportView.do?vitaminId=1003643,"['여성의 건강과 삶의 질을 높이는 기술, 펨테크', '금융, 범죄로부터 국민을 보호하라', '성과를 만드는 팀의 비밀, 심리적 안전감']",(2018-13)KB지식비타민_20180219_프롭테크로 진화하는 부동산 서비스.pdf,다운완료
pdf테이블.csv,320,마케팅,"집단지성을 활용한 혁신 , 크라우드소싱의 금융업 적용 사례",정인,2018-02-12,2784,/kbresearch/vitamin/reportView.do?vitaminId=1003675,"['일 잘하는 소비자, 팬슈머에 응답하라', '할매니얼들 윤며들다! : MZ세대를 감동시키는 디지털 어른들', '펫테크, 기술로 반려동물을 널리 이롭게 하다']",KB지식비타민_20180212_집단지성을 활용한 혁신 / 크라우드소싱의 금융업 적용사례.pdf,다운완료
pdf테이블.csv,321,자본시장,"가상화폐의 진화, ICO의 확산과 규제 ",김지훈,2018-02-05,6308,/kbresearch/vitamin/reportView.do?vitaminId=1003642,"['팬데믹 이후 사이버 위험과 국내 사이버 보험상품의 이해', '위기의 국민연금', '알리바바그룹 「상호보(相互?)」의 구조와 의미']",KB지식비타민_20180205_가상화폐의 진화 / ICO 확산과 규제.pdf,다운완료
pdf테이블.csv,322,산업분석,ICT업체들은 자동차를 어떻게 생각하고 있을까?,cogmlrms,2018-01-29,3168,/kbresearch/vitamin/reportView.do?vitaminId=1003641,"['인공지능 시대 새로운 성장 동력 HBM(고대역폭메모리)', '발전기 없는 발전소, 가상발전소(VPP)', '해상풍력, 풍력발전의 새로운 도전']",KB지식비타민_2018년8호_ICT업체들은 자동차를 어떻게 생각하고 있을까_20180129.pdf,다운완료
pdf테이블.csv,323,산업분석,서점의 변화에서 확인하는 오프라인 유통업의 미래,이택수,2018-01-24,4758,/kbresearch/vitamin/reportView.do?vitaminId=1003615,"['인공지능 시대 새로운 성장 동력 HBM(고대역폭메모리)', '발전기 없는 발전소, 가상발전소(VPP)', '해상풍력, 풍력발전의 새로운 도전']",KB지식비타민_서점의 변화에서 확인하는 오프라인 유통업의 미래_a.pdf,다운완료
pdf테이블.csv,324,마케팅,저출산 시대에도 성장하는 엔젤 산업의 진화,서정주,2018-01-22,5161,/kbresearch/vitamin/reportView.do?vitaminId=1003631,"['일 잘하는 소비자, 팬슈머에 응답하라', '할매니얼들 윤며들다! : MZ세대를 감동시키는 디지털 어른들', '펫테크, 기술로 반려동물을 널리 이롭게 하다']",KB지식비타민_20180122_저출산시대에도 성장하는 엔젤 산업의 진화.pdf,다운완료
pdf테이블.csv,325,산업분석,자율운항선박의 현재와 미래,장경석,2018-01-17,3495,/kbresearch/vitamin/reportView.do?vitaminId=1003616,"['인공지능 시대 새로운 성장 동력 HBM(고대역폭메모리)', '발전기 없는 발전소, 가상발전소(VPP)', '해상풍력, 풍력발전의 새로운 도전']",KB지식비타민_2018015_자율운항선박(초안).pdf,다운완료
pdf테이블.csv,326,해외경제,일본의 임금 상승 부진 배경과 영향,김가현,2018-01-10,2869,/kbresearch/vitamin/reportView.do?vitaminId=1003617,"['중국 그린본드 시장 현황과 향후 전망', '100년 기업 육성을 위한 일본 정부와 은행들의 노력', '중국, 한국과의 FTA를 통해 내다본 캄보디아의 앞날']",KB지식비타민_20180110_일본의 임금 상승 부진 배경과 영향.pdf,다운완료
pdf테이블.csv,327,해외경제,중국의 디레버리징 동향과 거시경제 영향,이정진,2018-01-03,3767,/kbresearch/vitamin/reportView.do?vitaminId=1003614,"['중국 그린본드 시장 현황과 향후 전망', '100년 기업 육성을 위한 일본 정부와 은행들의 노력', '중국, 한국과의 FTA를 통해 내다본 캄보디아의 앞날']",KB지식비타민_20180103_중국의 디레버리징 동향과 거시경제 영향_.pdf,다운완료
pdf테이블.csv,328,거시/경제,전세계 수출 증가와 한국 수출 프리미엄 회복 가능성 점검,이승훈,2017-12-20,2762,/kbresearch/vitamin/reportView.do?vitaminId=1003613,"['코로나19 이후 주요국 고용과 경기회복 경로', '구매관리자지수의 이해와 활용 - 미국, 유럽, 중국의 예를 중심으로', '코로나19 이후 한국경제의 양극화 심화와 과제']",KB지식비타민_20171220_전세계 수출 증가와 한국 수출 프리미엄 회복 가능성 점검.pdf,다운완료
pdf테이블.csv,329,부동산,영국 크로스레일 프로젝트를 통해 보는 수도권 광역급행철도 GTX,서동한,2017-12-13,5782,/kbresearch/vitamin/reportView.do?vitaminId=1003611,"['주택 임대차 계약 후 필수 코스 전월세신고제', '주택인 듯 주택 아닌 주택 같은 오피스텔', '집값이 오르면 소비도 늘어날까?']",KB지식비타민_20171204_크로스레일을 통해 보는 수도권GTX의 이해.pdf,다운완료
pdf테이블.csv,330,산업분석,SCM(Storage Class Memory) ? 막힘없는 데이터 처리를 위한 뉴메모리,심경석,2017-12-11,4048,/kbresearch/vitamin/reportView.do?vitaminId=1003612,"['인공지능 시대 새로운 성장 동력 HBM(고대역폭메모리)', '발전기 없는 발전소, 가상발전소(VPP)', '해상풍력, 풍력발전의 새로운 도전']",KB지식비타민_20171211_SCM_막힘없는 데이터처리를 위한 뉴메모리 반도체_Rev_ff.pdf,다운완료
pdf테이블.csv,331,산업분석,"재주목 받고 있는 수소전기차, 어디로 가고 있을까?",채희근,2017-11-27,3029,/kbresearch/vitamin/reportView.do?vitaminId=1003609,"['인공지능 시대 새로운 성장 동력 HBM(고대역폭메모리)', '발전기 없는 발전소, 가상발전소(VPP)', '해상풍력, 풍력발전의 새로운 도전']",KB지식비타민_20171127_수소연료전지차.pdf,다운완료
pdf테이블.csv,332,해외경제,"디지털 금융 혁신의 중심, BBVA",김회민,2017-11-22,5759,/kbresearch/vitamin/reportView.do?vitaminId=1003608,"['중국 그린본드 시장 현황과 향후 전망', '100년 기업 육성을 위한 일본 정부와 은행들의 노력', '중국, 한국과의 FTA를 통해 내다본 캄보디아의 앞날']",KB지식비타민_20171122_디지털 금융 혁신의 중심 BBVA.pdf,다운완료
pdf테이블.csv,342,부동산,"똑똑한 도시, 스마트시티(Smart City) ",김태환,2017-11-20,5805,/kbresearch/vitamin/reportView.do?vitaminId=1003607,"['주택 임대차 계약 후 필수 코스 전월세신고제', '주택인 듯 주택 아닌 주택 같은 오피스텔', '집값이 오르면 소비도 늘어날까?']",KB지식비타민_20171120_똑똑한 도시 스마트시티.pdf,다운완료
